WordFormID	PlainText	PhoneticText	StemText	Occurences
769691	seduced	STST	seduc	8
769692	coy	K	coi	8
769693	conquering	KNKRNK	conquer	8
769694	belied	BLT	beli	8
769695	scold	SKLT	scold	8
769696	ungracious	UNKRSS	ungraci	8
769697	partial	PRXL	partial	8
769698	ceres	SRS	cere	8
769699	holofernes	HLFRNS	holofern	8
769700	befall'n	BFLN	befalln	8
769701	hint	HNT	hint	8
769702	scots	SKTS	scot	8
769703	fry	FR	fry	8
769704	estates	ESTTS	estat	8
769705	profits	PRFTS	profit	8
769706	musty	MST	musti	8
769707	dealt	TLT	dealt	8
769708	corners	KRNRS	corner	8
769709	disobedience	TSBTNS	disobedi	8
769710	mean'st	MNST	meanst	8
769711	shrunk	XRNK	shrunk	8
769712	seats	STS	seat	8
769713	drawer	TRWR	drawer	8
769714	majestical	MJSTKL	majest	8
769715	name's	NMS	name	8
769716	bruise	BRS	bruis	8
769717	aunchient	ANXNT	aunchient	8
769718	unjustly	UNJSTL	unjustli	8
769719	reckon	RKN	reckon	8
769720	rhetoric	RHTRK	rhetor	8
769721	mace	MS	mace	8
769722	jars	JRS	jar	8
769723	gains	KNS	gain	8
769724	solely	SLL	sole	8
769725	agrees	AKRS	agre	8
769726	aemilius	EMLS	aemiliu	8
769727	thereon	0RN	thereon	8
769728	exclaims	EKSKLMS	exclaim	8
769729	rudely	RTL	rude	8
769730	poorly	PRL	poorli	8
769731	wheat	HT	wheat	8
769732	fashions	FXNS	fashion	8
769733	aquitaine	AKTN	aquitain	8
769734	lullaby	LLB	lullabi	8
769735	surmise	SRMS	surmis	8
769736	misuse	MSS	misus	8
769737	bedlam	BTLM	bedlam	8
769738	tough	TF	tough	8
769739	session	SSN	session	8
769740	prized	PRST	prize	8
769741	leap'd	LPT	leapd	8
769742	porridge	PRJ	porridg	8
769743	flows	FLS	flow	8
769744	remembered	RMMRT	rememb	8
769745	sacrament	SKRMNT	sacram	8
769746	antioch	ANXX	antioch	8
769747	gobbo	KB	gobbo	8
769748	flaming	FLMNK	flame	8
769749	paces	PSS	pace	8
769750	pie	P	pie	8
769751	using	USNK	us	8
769752	darkly	TRKL	darkli	8
769753	bashful	BXFL	bash	8
769754	domestic	TMSTK	domest	8
769755	timorous	TMRS	timor	8
769756	curio	KR	curio	8
769757	falstaff's	FLSTFS	falstaff	8
769758	rooted	RTT	root	8
769759	gusts	KSTS	gust	8
769760	admire	ATMR	admir	8
769761	gloucestershire	KLSSTRXR	gloucestershir	8
769762	mildness	MLTNS	mild	8
769763	mariners	MRNRS	marin	8
769764	martius	MRTS	martiu	8
769765	unity	UNT	uniti	8
769766	lieu	L	lieu	8
769767	driving	TRFNK	drive	8
769768	orsino's	ORSNS	orsino	8
769769	victor	FKTR	victor	8
769770	millions	MLNS	million	8
769771	concludes	KNKLTS	conclud	8
769772	licence	LSNS	licenc	8
769773	cobweb	KBWB	cobweb	8
769774	knots	NTS	knot	8
769775	gasp	KSP	gasp	8
769776	hellish	HLX	hellish	8
769777	physicians	FSXNS	physician	8
769778	enlarge	ENLRJ	enlarg	8
769779	thyreus	0RS	thyreu	8
769780	closely	KLSL	close	8
769781	offends	OFNTS	offend	8
769782	sores	SRS	sore	8
769783	hymen	MN	hymen	8
769784	exact	EKSKT	exact	8
769785	athwart	A0WRT	athwart	8
769786	prouder	PRTR	prouder	8
769787	warm'd	WRMT	warmd	8
769788	threefold	0RFLT	threefold	8
769789	whores	HRS	whore	8
769790	self-love	SLFLF	selflov	8
769791	brat	BRT	brat	8
769792	flute	FLT	flute	8
769793	irons	IRNS	iron	8
769794	swoons	SWNS	swoon	8
769795	pilot	PLT	pilot	8
769796	legitimate	LJTMT	legitim	8
769797	discern	TSRN	discern	8
769798	cups	KPS	cup	8
769799	recreation	RKRXN	recreat	8
769800	snuff	SNF	snuff	8
769801	collatinus	KLTNS	collatinu	8
769802	rats	RTS	rat	8
769803	method	M0T	method	8
769804	hoping	HPNK	hope	8
769805	endeavours	ENTFRS	endeavour	8
769806	brooks	BRKS	brook	8
769807	chaps	XPS	chap	8
769808	whale	HL	whale	8
769809	buckram	BKRM	buckram	8
769810	somebody	SMBT	somebodi	8
769811	gamester	KMSTR	gamest	8
769812	vail	FL	vail	8
769813	o'ertake	ORTK	oertak	8
769814	thirsty	0RST	thirsti	8
769815	disorder	TSRTR	disord	8
769816	greetings	KRTNKS	greet	8
769817	ordnance	ORTNNS	ordnanc	8
769818	hatches	HTXS	hatch	8
769819	lineal	LNL	lineal	8
769820	obsequious	OBSKS	obsequi	8
769821	thereupon	0RPN	thereupon	8
769822	lass	LS	lass	8
769823	sweeten	SWTN	sweeten	8
769824	mischiefs	MSKFS	mischief	8
769825	courtship	KRTXP	courtship	8
769826	either's	E0RS	either	8
769827	spectacles	SPKTKLS	spectacl	8
769828	comparisons	KMPRSNS	comparison	8
769829	hitherto	H0RT	hitherto	8
769830	consented	KNSNTT	consent	8
769831	uttered	UTRT	utter	8
769832	hard-favour'd	HRTFFRT	hardfavourd	8
769833	for's	FRS	for	8
769834	sealed	SLT	seal	8
769835	esteem'd	ESTMT	esteemd	8
769836	hired	HRT	hire	8
769837	planets	PLNTS	planet	8
769838	range	RNJ	rang	8
769839	fraught	FRFT	fraught	8
769840	shipp'd	XPT	shippd	8
769841	upbraid	UPBRT	upbraid	8
769842	bated	BTT	bate	8
769843	parchment	PRXMNT	parchment	8
769844	reputed	RPTT	reput	8
769845	comparison	KMPRSN	comparison	8
769846	british	BRTX	british	8
769847	unquiet	UNKT	unquiet	8
769848	smock	SMK	smock	8
769849	pavilion	PFLN	pavilion	8
769850	doubly	TBL	doubli	8
769851	doleful	TLFL	dole	8
769852	owen	OWN	owen	8
769853	whelp	HLP	whelp	8
769854	inhuman	INHMN	inhuman	8
769855	ware	WR	ware	8
769856	suburbs	SBRBS	suburb	8
769857	farm	FRM	farm	8
769858	speaker	SPKR	speaker	8
769859	luxury	LKSR	luxuri	8
769860	juice	JS	juic	8
769861	openly	OPNL	openli	8
769862	westminster	WSTMNSTR	westminst	8
769863	mustardseed	MSTRTST	mustardse	8
769864	rememb'red	RMMRT	remembr	8
769865	bountiful	BNTFL	bounti	8
769866	bellario	BLR	bellario	8
769867	te	T	te	8
769868	spices	SPSS	spice	8
769869	cassandra	KSNTR	cassandra	8
769870	salutation	SLTXN	salut	8
769871	freshly	FRXL	freshli	8
769872	conspire	KNSPR	conspir	8
769873	abides	ABTS	abid	8
769874	devout	TFT	devout	8
769875	hay	H	hai	8
769876	discover'd	TSKFRT	discoverd	8
769877	isis	ISS	isi	8
769878	betide	BTT	betid	8
769879	impious	IMPS	impiou	8
769880	conjured	KNJRT	conjur	8
769881	travell'd	TRFLT	travelld	8
769882	truths	TR0S	truth	8
769883	keep'st	KPST	keepst	8
769884	verge	FRJ	verg	8
769885	drove	TRF	drove	8
769886	invest	INFST	invest	8
769887	certainty	SRTNT	certainti	8
769888	attorney	ATRN	attornei	8
769889	avoided	AFTT	avoid	8
769890	lantern	LNTRN	lantern	8
769891	uncivil	UNSFL	uncivil	8
769892	bench	BNX	bench	8
769893	fathom	F0M	fathom	8
769894	snail	SNL	snail	8
769895	lances	LNSS	lanc	8
769896	sow	S	sow	8
769897	antic	ANTK	antic	8
769898	meek	MK	meek	8
769899	becoming	BKMNK	becom	8
769900	doubted	TBTT	doubt	8
769901	blots	BLTS	blot	8
769902	perils	PRLS	peril	8
769903	wailing	WLNK	wail	8
769904	raiment	RMNT	raiment	8
769905	egeus	EJS	egeu	8
769906	abus'd	ABST	abusd	8
769907	serpent's	SRPNTS	serpent	8
769908	cutting	KTNK	cut	8
769909	garlands	KRLNTS	garland	8
769910	brands	BRNTS	brand	8
769911	elves	ELFS	elv	8
769912	replete	RPLT	replet	8
769913	quarter'd	KRTRT	quarterd	8
769914	timeless	TMLS	timeless	8
769915	first-born	FRSTBRN	firstborn	8
769916	thoroughly	0RFL	thoroughli	8
769917	almighty	ALMFT	almighti	8
769918	contending	KNTNTNK	contend	8
769919	bullcalf	BLKLF	bullcalf	8
769920	senior	SNR	senior	8
769921	increasing	INKRSNK	increas	8
769922	idol	ITL	idol	8
769923	missing	MSNK	miss	8
769924	peculiar	PKLR	peculiar	8
769925	gaudy	KT	gaudi	8
769926	sways	SWS	swai	8
769927	praying	PRYNK	prai	8
769928	moonlight	MNLFT	moonlight	8
769929	presage	PRSJ	presag	8
769930	folded	FLTT	fold	8
769931	dial	TL	dial	8
769932	thorny	0RN	thorni	8
769933	confederate	KNFTRT	confeder	8
769934	cooling	KLNK	cool	8
769935	thaliard	0LRT	thaliard	8
769936	digg'd	TKT	diggd	8
769937	lackey	LK	lackei	8
769938	clothe	KL0	cloth	8
769939	duly	TL	duli	8
769940	pless	PLS	pless	8
769941	spade	SPT	spade	8
769942	oftentimes	OFTNTMS	oftentim	8
769943	bit	BT	bit	8
769944	glamis	KLMS	glami	8
769945	merciless	MRSLS	merciless	8
769946	smelt	SMLT	smelt	8
769947	sprites	SPRTS	sprite	8
769948	timandra	TMNTR	timandra	8
769949	dukedoms	TKTMS	dukedom	8
769950	thankfully	0NKFL	thankfulli	8
769951	nicely	NSL	nice	8
769952	capon	KPN	capon	8
769953	wrongfully	RNKFL	wrongfulli	8
769954	suborn'd	SBRNT	subornd	8
769955	waving	WFNK	wave	8
769956	smack	SMK	smack	8
769957	aedile	ETL	aedil	8
769958	pig	PK	pig	8
769959	edict	ETKT	edict	8
769960	pent	PNT	pent	8
769961	climate	KLMT	climat	8
769962	embracements	EMRSMNTS	embrac	8
769963	veil	FL	veil	8
769964	count's	KNTS	count	8
769965	hood	HT	hood	8
769966	hallow'd	HLT	hallowd	8
769967	vine	FN	vine	8
769968	opposition	OPSXN	opposit	8
769969	clime	KLM	clime	8
769970	entering	ENTRNK	enter	8
769971	consideration	KNSTRXN	consider	8
769972	berries	BRS	berri	8
769973	cherry	XR	cherri	8
769974	laughs	LFS	laugh	8
769975	talked	TLKT	talk	8
769976	moderate	MTRT	moder	8
769977	constrain'd	KNSTRNT	constraind	8
769978	wooer	WR	wooer	8
769979	qualify	KLF	qualifi	8
769980	repentance	RPNTNS	repent	8
769981	accounted	AKKNTT	account	8
769982	teaches	TXS	teach	8
769983	prattle	PRTL	prattl	8
769984	hatch'd	HTXT	hatchd	8
769985	suited	STT	suit	8
769986	satan	STN	satan	8
769987	campeius	KMPS	campeiu	8
769988	radiant	RTNT	radiant	8
769989	gesture	JSTR	gestur	8
769990	hero's	HRS	hero	8
769991	lastly	LSTL	lastli	8
769992	straightway	STRFTW	straightwai	8
769993	singular	SNKLR	singular	8
769994	orphans	ORFNS	orphan	8
769995	hypocrite	PKRT	hypocrit	8
769996	pith	P0	pith	8
769997	coal-black	KLBLK	coalblack	8
769998	passionate	PSNT	passion	8
769999	club	KLB	club	8
770000	drab	TRB	drab	8
770001	acting	AKTNK	act	8
770002	wisdoms	WSTMS	wisdom	8
770003	devouring	TFRNK	devour	8
770004	thirst	0RST	thirst	8
770005	knave's	NFS	knave	8
770006	railing	RLNK	rail	8
770007	conclusions	KNKLXNS	conclusion	7
770008	dalliance	TLNS	dallianc	7
770009	iden	ITN	iden	7
770010	unadvised	UNTFST	unadv	7
770011	hecate	HKT	hecat	7
770012	despiteful	TSPTFL	despit	7
770013	grievances	KRFNSS	grievanc	7
770014	inclining	INKLNNK	inclin	7
770015	knavish	NFX	knavish	7
770016	fainting	FNTNK	faint	7
770017	alcides	ALSTS	alcid	7
770018	adultery	ATLTR	adulteri	7
770019	jig	JK	jig	7
770020	oyster	OSTR	oyster	7
770021	courtier's	KRTRS	courtier	7
770022	invent	INFNT	invent	7
770023	damsel	TMSL	damsel	7
770024	distress'd	TSTRST	distressd	7
770025	subjection	SBJKXN	subject	7
770026	testify	TSTF	testifi	7
770027	hawk	HK	hawk	7
770028	begets	BJTS	beget	7
770029	graceful	KRSFL	grace	7
770030	enjoys	ENJS	enjoi	7
770031	player	PLYR	player	7
770032	liveries	LFRS	liveri	7
770033	petticoat	PTKT	petticoat	7
770034	vanities	FNTS	vaniti	7
770035	complaining	KMPLNNK	complain	7
770036	dirty	TRT	dirti	7
770037	cross-gartered	KRSKRTRT	crossgart	7
770038	conspirators	KNSPRTRS	conspir	7
770039	heigh	H	heigh	7
770040	india	INT	india	7
770041	penury	PNR	penuri	7
770042	infirmities	INFRMTS	infirm	7
770043	deign	TN	deign	7
770044	contagion	KNTJN	contagion	7
770045	interpret	INTRPRT	interpret	7
770046	throned	0RNT	throne	7
770047	grease	KRS	greas	7
770048	forestall	FRSTL	forestal	7
770049	stayed	STYT	stai	7
770050	recorded	RKRTT	record	7
770051	changeling	XNJLNK	changel	7
770052	sand	SNT	sand	7
770053	mightiest	MFTST	mightiest	7
770054	realms	RLMS	realm	7
770055	porpentine	PRPNTN	porpentin	7
770056	erst	ERST	erst	7
770057	devoted	TFTT	devot	7
770058	ergo	ERK	ergo	7
770059	transform	TRNSFRM	transform	7
770060	multitudes	MLTTTS	multitud	7
770061	austria	ASTR	austria	7
770062	newer	NWR	newer	7
770063	thou'dst	0TST	thoudst	7
770064	rapt	RPT	rapt	7
770065	doubting	TBTNK	doubt	7
770066	tickling	TKLNK	tickl	7
770067	soar	SR	soar	7
770068	hard-hearted	HRTHRTT	hardheart	7
770069	helmet	HLMT	helmet	7
770070	maw	M	maw	7
770071	tumble	TML	tumbl	7
770072	prodigious	PRTJS	prodigi	7
770073	belmont	BLMNT	belmont	7
770074	bonny	BN	bonni	7
770075	plains	PLNS	plain	7
770076	fruits	FRTS	fruit	7
770077	trivial	TRFL	trivial	7
770078	ken	KN	ken	7
770079	declining	TKLNNK	declin	7
770080	honestly	HNSTL	honestli	7
770081	barber's	BRBRS	barber	7
770082	mocked	MKT	mock	7
770083	via	F	via	7
770084	carrier	KRR	carrier	7
770085	organs	ORKNS	organ	7
770086	baleful	BLFL	bale	7
770087	riots	RTS	riot	7
770088	flown	FLN	flown	7
770089	kerns	KRNS	kern	7
770090	magnanimous	MKNNMS	magnanim	7
770091	ostler	OSTLR	ostler	7
770092	antiquity	ANTKT	antiqu	7
770093	impediments	IMPTMNTS	impedi	7
770094	offspring	OFSPRNK	offspr	7
770095	deck'd	TKT	deckd	7
770096	creeps	KRPS	creep	7
770097	outrun	OTRN	outrun	7
770098	esquire	ESKR	esquir	7
770099	serving-man	SRFNKMN	servingman	7
770100	begs	BKS	beg	7
770101	release	RLS	releas	7
770102	lesson	LSN	lesson	7
770103	encounter'd	ENKNTRT	encounterd	7
770104	juvenal	JFNL	juven	7
770105	plucking	PLKNK	pluck	7
770106	imminent	IMNNT	immin	7
770107	factions	FKXNS	faction	7
770108	sparkling	SPRKLNK	sparkl	7
770109	monarchs	MNRXS	monarch	7
770110	flag	FLK	flag	7
770111	evident	EFTNT	evid	7
770112	nourish	NRX	nourish	7
770113	melun	MLN	melun	7
770114	bridal	BRTL	bridal	7
770115	excel	EKSSL	excel	7
770116	liars	LRS	liar	7
770117	ditty	TT	ditti	7
770118	mature	MTR	matur	7
770119	owest	OWST	owest	7
770120	countries	KNTRS	countri	7
770121	perused	PRST	perus	7
770122	woodcock	WTKK	woodcock	7
770123	incur	INKR	incur	7
770124	conveyance	KNFYNS	convey	7
770125	nick	NK	nick	7
770126	merchandise	MRXNTS	merchand	7
770127	mounts	MNTS	mount	7
770128	litter	LTR	litter	7
770129	combine	KMN	combin	7
770130	turtle	TRTL	turtl	7
770131	doubled	TBLT	doubl	7
770132	abound	ABNT	abound	7
770133	cadwal	KTWL	cadwal	7
770134	butchers	BTXRS	butcher	7
770135	consuls	KNSLS	consul	7
770136	eastern	ESTRN	eastern	7
770137	acted	AKTT	act	7
770138	perfumed	PRFMT	perfum	7
770139	commotion	KMXN	commotion	7
770140	seyton	STN	seyton	7
770141	prop	PRP	prop	7
770142	uneven	UNFN	uneven	7
770143	laments	LMNTS	lament	7
770144	enforcement	ENFRSMNT	enforc	7
770145	vizards	FSRTS	vizard	7
770146	cato	KT	cato	7
770147	shuts	XTS	shut	7
770148	cherish'd	XRXT	cherishd	7
770149	downfall	TNFL	downfal	7
770150	cog	KK	cog	7
770151	trophies	TRFS	trophi	7
770152	sconce	SKNS	sconc	7
770153	spurns	SPRNS	spurn	7
770154	instances	INSTNSS	instanc	7
770155	throughout	0RT	throughout	7
770156	wrestle	RSTL	wrestl	7
770157	dear'st	TRST	dearst	7
770158	en	EN	en	7
770159	retain	RTN	retain	7
770160	exiled	EKSLT	exil	7
770161	aspire	ASPR	aspir	7
770162	genius	JNS	geniu	7
770163	butter	BTR	butter	7
770164	humbleness	HMLNS	humbl	7
770165	shin	XN	shin	7
770166	proffer	PRFR	proffer	7
770167	breeches	BRXS	breech	7
770168	jewry	JR	jewri	7
770169	fardel	FRTL	fardel	7
770170	climbing	KLMNK	climb	7
770171	bourdeaux	BRTKS	bourdeaux	7
770172	supp'd	SPT	suppd	7
770173	continues	KNTNS	continu	7
770174	conceited	KNSTT	conceit	7
770175	moneys	MNS	monei	7
770176	tides	TTS	tide	7
770177	fee-simple	FSMPL	feesimpl	7
770178	snug	SNK	snug	7
770179	today	TT	todai	7
770180	amiable	AMBL	amiabl	7
770181	turks	TRKS	turk	7
770182	ungrateful	UNKRTFL	ungrat	7
770183	delightful	TLFTFL	delight	7
770184	convoy	KNF	convoi	7
770185	deceiving	TSFNK	deceiv	7
770186	dropping	TRPNK	drop	7
770187	suspected	SSPKTT	suspect	7
770188	gust	KST	gust	7
770189	shunn'd	XNT	shunnd	7
770190	variable	FRBL	variabl	7
770191	itch	ITX	itch	7
770192	bassanio's	BSNS	bassanio	7
770193	headlong	HTLNK	headlong	7
770194	profaned	PRFNT	profan	7
770195	swaggering	SWKRNK	swagger	7
770196	panthino	PN0N	panthino	7
770197	imputation	IMPTXN	imput	7
770198	cargo	KRK	cargo	7
770199	departed	TPRTT	depart	7
770200	untrue	UNTR	untru	7
770201	instructions	INSTRKXNS	instruct	7
770202	regarded	RKRTT	regard	7
770203	scapes	SKPS	scape	7
770204	heap'd	HPT	heapd	7
770205	richest	RXST	richest	7
770206	buzz	BS	buzz	7
770207	fade	FT	fade	7
770208	drudge	TRJ	drudg	7
770209	attempts	ATMPTS	attempt	7
770210	waited	WTT	wait	7
770211	lottery	LTR	lotteri	7
770212	heart-blood	HRTBLT	heartblood	7
770213	syracusian	SRKXN	syracusian	7
770214	slander'd	SLNTRT	slanderd	7
770215	christ	KRST	christ	7
770216	enrich'd	ENRXT	enrichd	7
770217	thrall	0RL	thrall	7
770218	hoar	HR	hoar	7
770219	sentinels	SNTNLS	sentinel	7
770220	bearer	BRR	bearer	7
770221	combined	KMNT	combin	7
770222	chuck	XK	chuck	7
770223	durance	TRNS	duranc	7
770224	ravenous	RFNS	raven	7
770225	faiths	F0S	faith	7
770226	untainted	UNTNTT	untaint	7
770227	dolour	TLR	dolour	7
770228	differences	TFRNSS	differ	7
770229	kissed	KST	kiss	7
770230	whipt	HPT	whipt	7
770231	pointing	PNTNK	point	7
770232	sufficeth	SFS0	sufficeth	7
770233	swiftly	SWFTL	swiftli	7
770234	bee	B	bee	7
770235	portion	PRXN	portion	7
770236	heedful	HTFL	heed	7
770237	assemble	ASML	assembl	7
770238	puritan	PRTN	puritan	7
770239	victors	FKTRS	victor	7
770240	helping	HLPNK	help	7
770241	directions	TRKXNS	direct	7
770242	gall'd	KLT	galld	7
770243	receiving	RSFNK	receiv	7
770244	refuge	RFJ	refug	7
770245	lucy	LS	luci	7
770246	rejoicing	RJSNK	rejoic	7
770247	dale	TL	dale	7
770248	ma	M	ma	7
770249	accommodated	AKKMTTT	accommod	7
770250	droop	TRP	droop	7
770251	beset	BST	beset	7
770252	eke	EK	ek	7
770253	unprovided	UNPRFTT	unprovid	7
770254	raising	RSNK	rais	7
770255	letting	LTNK	let	7
770256	corinth	KRN0	corinth	7
770257	sanctified	SNKTFT	sanctifi	7
770258	hen	HN	hen	7
770259	aspiring	ASPRNK	aspir	7
770260	kite	KT	kite	7
770261	stable	STBL	stabl	7
770262	churchman	XRXMN	churchman	7
770263	hastily	HSTL	hastili	7
770264	asham'd	AXMT	ashamd	7
770265	pour'd	PRT	pourd	7
770266	happen	HPN	happen	7
770267	covering	KFRNK	cover	7
770268	dialogue	TLK	dialogu	7
770269	artificial	ARTFXL	artifici	7
770270	clears	KLRS	clear	7
770271	adds	ATS	add	7
770272	ad	AT	ad	7
770273	taunts	TNTS	taunt	7
770274	beau	B	beau	7
770275	atone	ATN	aton	7
770276	pardons	PRTNS	pardon	7
770277	womanish	WMNX	womanish	7
770278	dive	TF	dive	7
770279	upper	UPR	upper	7
770280	resembling	RSMLNK	resembl	7
770281	mounting	MNTNK	mount	7
770282	declare	TKLR	declar	7
770283	stony	STN	stoni	7
770284	haven	HFN	haven	7
770285	boarded	BRTT	board	7
770286	prunes	PRNS	prune	7
770287	wage	WJ	wage	7
770288	probation	PRBXN	probat	7
770289	trodden	TRTN	trodden	7
770290	malignant	MLKNNT	malign	7
770291	ginger	JNJR	ginger	7
770292	musical	MSKL	music	7
770293	tributary	TRBTR	tributari	7
770294	monkey	MNK	monkei	7
770295	staring	STRNK	stare	7
770296	appearing	APRNK	appear	7
770297	pines	PNS	pine	7
770298	kinder	KNTR	kinder	7
770299	expired	EKSPRT	expir	7
770300	chariot	XRT	chariot	7
770301	exploits	EKSPLTS	exploit	7
770302	bourbon	BRBN	bourbon	7
770303	boil	BL	boil	7
770304	normandy	NRMNT	normandi	7
770305	youth's	Y0S	youth	7
770306	skip	SKP	skip	7
770307	hobby-horse	HBHRS	hobbyhors	7
770308	ravished	RFXT	ravish	7
770309	hermia's	HRMS	hermia	7
770310	wooes	WS	wooe	7
770311	galls	KLS	gall	7
770312	commence	KMNS	commenc	7
770313	commanders	KMNTRS	command	7
770314	outrageous	OTRJS	outrag	7
770315	stamps	STMPS	stamp	7
770316	flew	FL	flew	7
770317	gnats	NTS	gnat	7
770318	disturb'd	TSTRBT	disturbd	7
770319	skirmish	SKRMX	skirmish	7
770320	stored	STRT	store	7
770321	alice	ALS	alic	7
770322	stabbing	STBNK	stab	7
770323	portly	PRTL	portli	7
770324	valour's	FLRS	valour	7
770325	halter	HLTR	halter	7
770326	lacking	LKNK	lack	7
770327	brags	BRKS	brag	7
770328	elysium	ELSM	elysium	7
770329	escaped	ESKPT	escap	7
770330	murdering	MRTRNK	murder	7
770331	tewksbury	TKSBR	tewksburi	7
770332	strait	STRT	strait	7
770333	abbess	ABS	abbess	7
770334	verdict	FRTKT	verdict	7
770335	worshipful	WRXPFL	worship	7
770336	heretic	HRTK	heret	7
770337	sycorax	SKRKS	sycorax	7
770338	orient	ORNT	orient	7
770339	counsellors	KNSLRS	counsellor	7
770340	d	T	d	7
770341	eggs	EKS	egg	7
770342	gentlewomen	JNTLWMN	gentlewomen	7
770343	horribly	HRBL	horribl	7
770344	hush'd	HXT	hushd	7
770345	writers	RTRS	writer	7
770346	qualified	KLFT	qualifi	7
770347	bran	BRN	bran	7
770348	hinds	HNTS	hind	7
770349	james	JMS	jame	7
770350	philostrate	FLSTRT	philostr	7
770351	serpents	SRPNTS	serpent	7
770352	utter'd	UTRT	utterd	7
770353	lawless	LLS	lawless	7
770354	benefits	BNFTS	benefit	7
770355	gnaw	N	gnaw	7
770356	strengths	STRNK0S	strength	7
770357	miracles	MRKLS	miracl	7
770358	quietness	KTNS	quiet	7
770359	entered	ENTRT	enter	7
770360	puny	PN	puni	7
770361	holes	HLS	hole	7
770362	doctors	TKTRS	doctor	7
770363	desolate	TSLT	desol	7
770364	angus	ANKS	angu	7
770365	interpreter	INTRPRTR	interpret	7
770366	sprite	SPRT	sprite	7
770367	approaching	APRXNK	approach	7
770368	wander'd	WNTRT	wanderd	7
770369	innocency	INSNS	innoc	7
770370	feather'd	F0RT	featherd	7
770371	wrong'st	RNKST	wrongst	7
770372	confirmation	KNFRMXN	confirm	7
770373	flatters	FLTRS	flatter	7
770374	widow's	WTS	widow	7
770375	salerio	SLR	salerio	7
770376	exton	EKSTN	exton	7
770377	bravery	BRFR	braveri	7
770378	clout	KLT	clout	7
770379	washes	WXS	wash	7
770380	dimm'd	TMT	dimmd	7
770381	charmed	XRMT	charm	7
770382	beseem	BSM	beseem	7
770383	brier	BRR	brier	7
770384	sicken	SKN	sicken	7
770385	pockets	PKTS	pocket	7
770386	amber	AMR	amber	7
770387	creditors	KRTTRS	creditor	7
770388	od's	OTS	od	7
770389	secretary	SKRTR	secretari	7
770390	anguish	ANKX	anguish	7
770391	con	KN	con	7
770392	diamonds	TMNTS	diamond	7
770393	oxen	OKSN	oxen	7
770394	threatens	0RTNS	threaten	7
770395	taunt	TNT	taunt	7
770396	constraint	KNSTRNT	constraint	7
770397	regiment	RJMNT	regim	7
770398	solemnly	SLMNL	solemnli	7
770399	authors	A0RS	author	7
770400	blowing	BLWNK	blow	7
770401	ensign	ENSN	ensign	7
770402	helpless	HLPLS	helpless	7
770403	whereas	HRS	wherea	7
770404	sinon	SNN	sinon	7
770405	interchange	INTRXNJ	interchang	7
770406	slavish	SLFX	slavish	7
770407	encountered	ENKNTRT	encount	7
770408	filed	FLT	file	7
770409	dregs	TRKS	dreg	7
770410	unlook'd	UNLKT	unlookd	7
770411	mind's	MNTS	mind	7
770412	minute's	MNTS	minut	7
770413	digestion	TJSXN	digest	7
770414	tailors	TLRS	tailor	7
770415	feat	FT	feat	7
770416	cheater	XTR	cheater	7
770417	disciplines	TSPLNS	disciplin	7
770418	gazes	KSS	gaze	7
770419	awry	AR	awri	7
770420	family	FML	famili	7
770421	station	STXN	station	7
770422	grin	KRN	grin	7
770423	cheque'd	XKT	chequ	7
770424	dion	TN	dion	7
770425	merited	MRTT	merit	7
770426	stepp'd	STPT	steppd	7
770427	denying	TNYNK	deni	7
770428	fasten'd	FSTNT	fastend	7
770429	ensues	ENSS	ensu	7
770430	graver	KRFR	graver	7
770431	eastcheap	ESTXP	eastcheap	7
770432	peal	PL	peal	7
770433	razed	RST	raze	7
770434	greedy	KRT	greedi	7
770435	brawling	BRLNK	brawl	7
770436	needy	NT	needi	7
770437	distinctly	TSTNKTL	distinctli	7
770438	hotly	HTL	hotli	7
770439	endur'd	ENTRT	endurd	7
770440	us'd	UST	usd	7
770441	honourably	HNRBL	honour	7
770442	citadel	STTL	citadel	7
770443	abhorson	ABHRSN	abhorson	7
770444	shrine	XRN	shrine	7
770445	rowland	RLNT	rowland	7
770446	converted	KNFRTT	convert	7
770447	descends	TSNTS	descend	7
